id,name,html_http,html_https,html_external-js,html_iframes,html_XMLHttpRequests,html_scriptTags,html_POST,html_GET,html_objectTags,html_bodyTags,html_imgTags,html_fromCharCode,html_formTags,html_document.write,html_document.writeIn,html_innerHTML,html_createElement('script'),html_tabs.executeScript(),html_appendChild(),html_%u,html_\x,html_\,html_%,html_!,html_href=javascript,html_ClickJack,html_VBScript,html_CoinHive,js_http,js_https,js_iframes,js_XMLHttpRequests,js_external-js,js_POST,js_GET,js_document.write,js_document.writeIn,js_innerHTML,js_fromCharCode,js_createElement('script'),js_keywords,js_tabs.executeScript(),js_appendChild,js_%u,js_\x,js_\,js_!,js_ClickJack,js_CoinHive,css_background-image,css_behavior,css_@import,permission_<all_urls>,permission_http://*/*,permission_https://*/*,permission_*://*/*,permission_webRequest,permission_webRequestBlocking,permission_tabs,permission_storage,permission_history,permission_cookies,permission_notifications,permission_background,permission_unlimitedStorage,permission_contextMenus,permission_management,permission_activeTab,permission_sessions,permission_identity,permission_webNavigation,permission_downloads,permission_debugger,permission_alarms,permission_scripting,permission_search,permission_fileSystem,permission_fileSystem.write,permission_desktopCapture,isMalicious
55,extension_2021_12_28_0,0,0,0,0,0,0.003780718,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136166,0,0,0,0,0.003165183,0.007854985,0.040816327,0.02,0.012295082,0,0.002735978,0.027027027,0,0.014109347,0.031358885,0,0.003375683,0,0.006937562,0,5.79E-05,0.000148252,0.006061852,0,0,0.000241138,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
56,extension_2_12_3_0,0,0,0,0.1,0,0.005671078,0,0,0,0.041666667,0.008156607,0,0,0,0,0,0,0,0,0,0,0.001776199,0.00267358,0.001633987,0,0,0,0,0.000197824,0.00040282,0,0,0,0,0,0,0,0.012345679,0,0.003484321,0.000214315,0.028571429,0.002477701,0,0,1.24E-05,0.003222616,0,0,0.001205691,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
57,Russian1s0s-Vir-Extension,0.124,0.180685358,0.130434783,0,0,0.052930057,0,0,0,0.020833333,0.01141925,0.923076923,0,0.413793103,0,0,0,0,0,0,0.683098592,0.177619893,0.078100948,1,0,0,0,0,0,0,0,0,0,0,0,0.013513514,0,0,0.00116144,0.00174216,6.89E-06,0,0.00049554,0,0,0,0.011456956,0,0,0.000241138,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,Download40-Vir-Extension,0.382,0.037383178,0.391304348,0,0,0.039697543,0,0,0,0.020833333,0.016313214,0,0.026666667,0,0,0,0,0,0,0,0,0,0.000567123,0.00245098,0,0,0,0,0,0,0,0,0,0,0,0.013513514,0,0,0.00116144,0,1.72E-06,0,0,0,0,0,0,0,0,0.000723415,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
59,extension_7_0_18_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015430267,0.022960725,0.020408163,0,0.012295082,0.006465517,0,0,0,0.266313933,0.013937282,0.034843206,0.009367907,0.028571429,0.132309217,0,0,0.000277973,0.010317928,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60,JiminJungkookBackgrounds-Vir-Extension,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020141,0,0,0,0,0,0,0,0,0,0,2.58E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,extension_2_1_4_0,0.444,0.451713396,0.043478261,0,0,1,0,0,0.441176471,0.1875,0.2137031,0,1,0,0,0.357142857,0,0,0.047619048,0,0,1,0.023090011,0.053785403,0,0,1,0,0.072007913,0.017321249,0,0.03,0.049180328,0.03125,0.013679891,0,0,0.081128748,0.025551684,0.006968641,0.021706106,0.057142857,0.061446977,0,0.000266256,0.003444012,0.030431497,0,0,0.003134796,0,0.125,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,extension_0_9_5_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00060423,0,0.0025,0,0.001077586,0,0,0,0,0.004645761,0,0.000724713,0,0.00049554,0,0.000109975,0.000104062,0.001633533,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,TrojanScript-Vir-Extension,0.26,0,0.065217391,0,0.5,0.035916824,0,0,0,0.020833333,0.032626427,0,0.08,0.137931034,0,0.142857143,0,0,0,0,0,0,1,0.001361656,0,0,0,0,0.000197824,0.00040282,0,0.005,0,0,0,0.121621622,0,0.003527337,0,0.00174216,3.18E-05,0,0,0,0,0,3.89E-05,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64,extension_29_0_0_0,0.022,0,0,0,0,0.001890359,0,0,0,0.020833333,0,0,0.306666667,0,0,0,0,0,0,0,0,0,0.004050879,0.001497821,0,0,0,0,0.001582591,0.007854985,0.306122449,0.005,0,0,0.001367989,0,0,0,0,0,0.001069856,0.171428571,0.009910803,0,2.32E-05,5.94E-05,0.002722555,0,0,0.004822763,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
65,extension_0_1_5_0,0,0.003115265,0,0,0,0.017013233,0,0,0,0.0625,0.004893964,0,0,0,0,0,0,0,0,0,0,0,0,0.000680828,0,0,0,0,0.003363007,0.006243706,0.040816327,0.025,0.008196721,0.007543103,0.019151847,0,0,0.093474427,0.022067364,0.008710801,0.004674486,0.028571429,0.029236868,0,0.00060197,0.000534088,0.016874285,0,0,0.009645527,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,extension_2_2_3_0,0,0.003115265,0,0,0,0.274102079,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0.000405088,0.003267974,0,0,0,0,0.066864491,0.12346425,0,0.0475,0.081967213,0.122844828,0.110807114,0,0,0.137566138,0.074332172,0.024390244,0.058055376,0.142857143,0.056987116,0.01048951,0.000879803,0.021612034,0.146901288,0,0,0.000241138,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
67,extension_4_4_5_0,0,0.024922118,0,0,0,0.04536862,0,0,0,0.083333333,0.001631321,0,0,0,0,0,0,0,0,0,0,0,0,0.001633987,0,0,0,0,0.000593472,0.023564955,0,0.0225,0,0.004310345,0.008207934,0,0,0.019400353,0.004645761,0.00174216,0.004479967,0.142857143,0.052527255,0,6.95E-05,0.000308384,0.007606485,0,0,0.008439836,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
68,extension_5_0_6_2,0,0.015576324,0,0.1,0,0.007561437,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0.000162035,0.000680828,0,0,0,0,0.004549951,0.004229607,0,0.055,0.008196721,0.016163793,0.010943912,0,0,0.042328042,0.012775842,0.005226481,0.007588831,0,0.026263627,0,0.000208374,0.002318816,0.029859205,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
69,extension_1_4_6_0,0,0,0,0,0,0.003780718,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000272331,0,0,0,0,0.003363007,0.00060423,0,0.015,0.016393443,0.001077586,0.004103967,0,0,0.045855379,0,0.003484321,0.00163706,0.028571429,0.008424182,0,1.74E-05,0.000139224,0.002900354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,extension_3_1_2_3,0,0.018691589,0,0,0,0.001890359,0,0,0,0.020833333,0.073409462,0,0,0,0,0.357142857,0,0,0,0,0,0,0.008830916,0.008986928,0,0,0,0,0,0.006243706,0.020408163,0.015,0,0.002155172,0.009575923,0,0,0.116402116,0.00232288,0.005226481,0.001791987,0,0.012884044,0,6.95E-05,0.000225704,0.005211748,0,0,0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,extension_1_0_17761_0,0,0,0,0.2,0,0.009451796,0,0,0,0.0625,0.001631321,0,0.026666667,0,0,0,0,0,0,0,0,0,0.000162035,0.000408497,0,0,0,0,0.000395648,0.001611279,0,0,0,0.012931034,0.013679891,0,0,0.008818342,0.011614402,0,0.001878057,0,0.005946482,0,5.21E-05,0.000260867,0.005378435,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,extension_1_2_4_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000805639,0,0,0,0,0,0,0,0,0,0,6.02E-06,0.028571429,0,0,0,3.80E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
73,Download39-Vir-Extension,0.002,0.00623053,0,0,0,0.011342155,0,0,0,0.020833333,0,0,0.013333333,0,0,0,0,0,0,0,0,0,0.000810176,0.001770153,0,0,0,0,0.000197824,0.001007049,0,0,0.012295082,0,0,0,0,0.007054674,0,0.005226481,8.95E-05,0,0.002477701,0,0,4.75E-07,0.000483392,0,0,0.000241138,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
74,extension_0_10_5_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002967359,0.002819738,0.040816327,0.01,0.004098361,0.003232759,0.010943912,0,0,0.038800705,0.005807201,0.003484321,0.002509814,0,0.020317146,0,0.000150493,0.000296029,0.008017647,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,extension_3_0_2_2,0.006,0.00623053,0,0,0,0.018903592,0,0,0,0.041666667,0.017944535,0,0,0,0,0,0,0,0,0,0,0,0.000405088,0.001906318,0,0,0,0,0.001186944,0.003826788,0,0.01,0.008196721,0.001077586,0.008207934,0,0,0.058201058,0.00232288,0.006968641,0.001069856,0.114285714,0.028245788,0,7.52E-05,0.000121168,0.004300526,0,0,0.000723415,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
76,RussianRedirect-Vir-Extension,0.008,0.028037383,0,0,0,0.007561437,0,0,0,0,0.016313214,0,0,0,0,0,0,0,0,0,0,0,0.001134246,0.002995643,0,0,0,0,0.000197824,0.000805639,0,0,0.008196721,0,0,0,0,0,0,0.005226481,5.16E-06,0,0,0,0,0,5.56E-06,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
77,extension_2_1_5_0,0,0.003115265,0,0,0,0.003780718,0,0,0,0.020833333,0.001631321,0,0,0,0,0,0,0,0,0,0,0,0.000729158,0.000408497,0,0,0,0,0.002571711,0.002618328,0,0.015,0,0.001077586,0.006839945,0,0,0.038800705,0.003484321,0.00174216,0.002894549,0,0.067888999,0,6.95E-05,0.000163933,0.006361889,0,0,0.00265252,0,0.041666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,extension_4_65_1945_0,0,0.012461059,0,0,0,0.007561437,0,0,0,0.020833333,0,0,0.213333333,0,0,0,0,0,0,0,0,0,0.004212914,0.000816993,0,0,0,0,0.000395648,0.001007049,0,0,0,0,0,0,0,0,0.015098722,0.003484321,0.001448566,0,0.00099108,0,5.79E-06,4.70E-05,0.002233606,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,extension_1_4_10_0,0,0.00623053,0,0,0,0.005671078,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000272331,0,0,0,0,0.000197824,0.00020141,0,0.005,0,0.001077586,0.005471956,0,0,0.019400353,0.00232288,0.00174216,0.000931282,0,0.008424182,0,7.52E-05,0.000120692,0.003811577,0,0,0.004099349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,extension_30_2_8_0,0.008,0.07788162,0,0,0,0.102079395,0,0,0,0.041666667,0.030995106,0,0.066666667,0,0,0,0,0,0.047619048,0,0,0,0.036376894,0.029003268,0,0,0,0,0.048269041,0.042698892,0.06122449,0.08,0.114754098,0.019396552,0.008207934,0.013513514,0,0.044091711,0.009291521,0.010452962,0.011388841,0,0.018830525,0,8.68E-05,0.001556648,0.014807365,0.045454545,0,0.016638534,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
81,extension_0_6_0_0,0,0,0,0,0,0.001890359,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136166,0,0,0,0,0.000197824,0,0,0,0,0,0,0,0,0.003527337,0,0,0.000114474,0,0.00049554,0,0,0,0.000850104,0,0,0.001687967,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,extension_0_0_6_0,0,0.00623053,0,0,0,0.011342155,0,0,0,0.041666667,0.009787928,0,0.053333333,0,0,0,0,0,0,0,0,0,0,0.001361656,0,0,0,0,0,0.001409869,0,0,0.008196721,0,0,0,0,0.031746032,0.00232288,0.00174216,0.001758419,0,0.016352825,0,6.95E-05,0.000134948,0.004789474,0,0,0.00265252,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
83,extension_10_2107_7_11654,0.006,0.031152648,0.02173913,0.9,0.75,0.06805293,0,1,0,0.270833333,0.016313214,0,0.013333333,0,0,0.357142857,0,0,0,0,0,0.021314387,0.011099409,0.014297386,0,0,0,0,0.010880317,0.064853978,0,0.0125,0.032786885,0.002155172,0.004103967,0,0,0.040564374,0.003484321,0.003484321,0.012055887,0.057142857,0.006937562,0.003496503,0.000196798,0.000739835,0.01732434,0,0,0.000241138,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,extension_19_7_0_0,0.004,0,0,0,0,0.003780718,0,0,0,0.041666667,0,0,0.173333333,0,0,0,0,0,0,0,0,0,0.000648141,0.000272331,0,0,0,0,0.003956479,0.012890232,0,0,0,0,0,0,0,0,0,0,0.000606797,0,0.003468781,0,0,3.18E-05,0.001494627,0,0,0.000482276,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
85,Download37-Vir-Extension,0.002,0,0,0,0,0.035916824,0,0,0,0.020833333,0.006525285,0,0.04,0,0,0,0,0,0,0,0,0,0.000810176,0.00245098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00116144,0,1.03E-05,0,0,0,0,0,4.44E-05,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86,extension_10_31_1247_0,0,0,0,0,0,0.007561437,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0.000162035,0.000136166,0,0,0,0,0.005934718,0.012286002,0.020408163,0.025,0.008196721,0.010775862,0.027359781,0,0,0.040564374,0.013937282,0.00174216,0.01091115,0,0.014866204,0,6.95E-05,0.000814912,0.026986632,0,0,0.000482276,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
87,UploadPhotoToInstagram-Vir-Extension,0,0,0,0,0,0.003780718,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136166,0,0,0,0,0.000395648,0.005035247,0.020408163,0.01,0,0.004310345,0.006839945,0,0,0.037037037,0.003484321,0.00174216,0.001266957,0.028571429,0.020812686,0,1.74E-05,0.000111664,0.004078276,0,0,0.001687967,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,extension_1_0_191_0,0,0.009345794,0,0,0,0.034026465,0,0,0,0.041666667,0.009787928,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0.000272331,0,0,0,0,0.020375865,0.101510574,0,0.07,0.098360656,0.001077586,0.013679891,0,0,0.100529101,0.013937282,0.020905923,0.014743007,0.142857143,0.021803766,0,8.10E-05,0.001182691,0.016696485,0,0,0.040028937,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,extension_0_7_1_0,0,0.003115265,0,0,0,0.003780718,0,0,0,0.041666667,0,0,0,0,0,0,0,0,0,0,0,0.003552398,0,0.000272331,0,0,0,0,0,0.000805639,0,0,0,0,0,0,0,0.003527337,0.005807201,0,0.000164395,0,0.00099108,0,0,1.52E-05,0.000150018,0,0,0.000482276,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,extension_3_4_2_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159643917,0.056998993,0,0.0075,0.032786885,0.043103448,0.038303694,0,0,0.107583774,0.102206736,0.012195122,0.041245818,0,0.092170466,0.01048951,0.047196786,0.091444043,0.131549412,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0
91,extension_1_2_1_0,0,0.003115265,0,0.1,0,0.001890359,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000272331,0,0,0,0,0.000593472,0.003423968,0,0.0225,0,0.004310345,0.001367989,0,0,0.005291005,0,0.00174216,0.00070836,0.057142857,0.002973241,0,0,4.28E-05,0.00141684,0,0,0.000241138,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,extension_1_13_0_0,0.052,0.062305296,0,0,0,0.115311909,0,0,0,0.125,0.017944535,0,0,0,0,0,0,0,0,0,0,0.046181172,0.028599206,0.00585512,0,0,0,0,0.028486647,0.058006042,0.020408163,0.09,0.036885246,0.002155172,0.021887825,0.027027027,0,0.116402116,0.025551684,0.012195122,0.014069936,0,0.024281467,0,2.89E-05,0.004759276,0.034326418,0,0,0.029659995,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
93,extension_1_48_9_0,0,0,0,0,0,0.007561437,0,0,0,0.020833333,0.006525285,0,0,0,0,0,0,0,0,0,0,0,0.00032407,0.000272331,0,0,0,0,0.003363007,0.010674723,0,0.0075,0.004098361,0.001077586,0.006839945,0,0,0.02292769,0.00232288,0,0.002802454,0.057142857,0.009415263,0,7.52E-05,0.000124019,0.003361522,0,0,0.007475283,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,extension_1_0_10_0,0.012,0.00623053,0,0,0,0.007561437,0,0,0,0.0625,0.004893964,0,0.013333333,0,0,0,0,0,0,0,0,0,0.000729158,0.001497821,0,0,0,0,0.002769535,0.006646526,0,0.005,0.012295082,0.002155172,0.010943912,0,0,0.0335097,0,0.005226481,0.002383291,0,0.017343905,0,0,3.94E-05,0.005050617,0,0,0.000723415,0,0.083333333,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,Download21-Vir-Extension,0.002,0,0,0.2,0,0.020793951,0,0,0,0.020833333,0.003262643,0,0,0,0,0,0,0,0,0,0,0.001776199,0.000162035,0.000408497,0,0,0,0,0,0,0.040816327,0,0,0,0,0,0,0.010582011,0,0,2.50E-05,0,0,0,0,3.80E-05,2.22E-05,0,0,0.002893658,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,extension_5_4_7_0,0,0.07788162,0.130434783,0,0,0.066162571,0.5,0,0,0.208333333,0.016313214,0,0.026666667,0,0,0,0,0,0,0,0,0,0,0.002042484,0,0,0,0,0,0.00040282,0,0,0.004098361,0,0,0,0,0.007054674,0,0,0.00022034,0,0.00099108,0,0,9.50E-07,0.000200024,0,0,0,0,0.166666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,extension_7_4_29_0,0,0,0,0,0,0.001890359,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0.00032407,0.000408497,0,0,0,0,0.003363007,0.008056395,0.020408163,0.0375,0.008196721,0.010775862,0.009575923,0,0,0.040564374,0.008130081,0.005226481,0.011981006,0.028571429,0.025768087,0,0.000416749,0.002205727,0.038354688,0,0,0.000964553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,extension_5_17_4_0,0.01,0.009345794,0,0,0,0.001890359,0,0,0,0.020833333,0,0,0.013333333,0,0,0,0,0,0,0,0,0,0,0.000272331,0,0,0,0,0.001186944,0.00060423,0,0.0025,0,0,0.001367989,0,0,0.007054674,0,0.00174216,0.000630036,0,0.044103072,0,0,9.98E-06,0.001011235,0,0,0.002411382,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,extension_5_8_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004833837,0,0.005,0.004098361,0.001077586,0.005471956,0,0,0.024691358,0.00232288,0.006968641,0.000863287,0,0.009415263,0,7.52E-05,0.000122118,0.00368934,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,extension_0_0_2_88,0,0.009345794,0,0,0,0.009451796,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0.000162035,0.000408497,0,0,0,0,0.018199802,0.035045317,0,0.0275,0.045081967,0.00862069,0.009575923,0,0,0.061728395,0.00116144,0.008710801,0.015342918,0.257142857,0.023290387,0,0.000457266,0.001329043,0.054495549,0,0,0.005787316,0.03125,0.083333333,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
101,AdsFeed-Vir-Extension,0,0.003115265,0,0,0,0.003780718,0,0,0,0.041666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000272331,0,0,0,0,0.012265084,0.050553877,0,0.1425,0.057377049,0.00862069,0.019151847,0.013513514,0,0.114638448,0.019744483,0.033101045,0.026119798,0,0.031714569,0,3.47E-05,0.000662383,0.064624565,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102,extension_4_2_103_0,0,0,0,0,0,0.003780718,0,0,0,0.041666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000272331,0,0,0,0,0,0.005840886,0,0.0025,0.004098361,0,0.001367989,0,0,0.003527337,0.00116144,0,0.000951078,0.057142857,0.003468781,0,0,0.00025659,0.000850104,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
103,Download7-Vir-Extension,0.248,0.342679128,0.065217391,0,0,0.020793951,0,0,0.088235294,0.020833333,0.050570962,0,0,0.034482759,0,0,0,0,0,0,0,0,0.001863404,0.005446623,0,0,0,0,0.002373887,0.001611279,0,0,0.008196721,0,0,0,0,0,0,0.00174216,5.16E-06,0,0.00049554,0,0.000654064,5.75E-05,1.67E-05,0,0,0.000241138,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
104,extension_10_5_1_0,0,0,0,0,0,0.001890359,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136166,0,0,0,0,0.011671612,0.021752266,0.020408163,0.06,0.081967213,0.009698276,0.005471956,0,0,0.037037037,0.046457607,0.020905923,0.013870252,0,0.044103072,0.027972028,0.000561453,0.007964754,0.050567292,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
105,extension_50_205_19_64359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001077586,0,0,0,0,0,0,0.000560319,0,0.005946482,0,0,2.71E-05,0.000861216,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
106,extension_1_8_3_0,0,0,0,0,0,0.003780718,0,0,0,0.020833333,0.001631321,0,0,0,0,0,0,0,0,0,0,0,0,0.000136166,0,0,0,0,0.000395648,0.002014099,0,0.01,0.008196721,0.001077586,0.006839945,0,0,0.019400353,0.00232288,0.00174216,0.000945914,0,0.008424182,0,7.52E-05,0.000182464,0.003850471,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
107,extension_4_1_8_0,0,0.00623053,0.02173913,0,0,0.017013233,0,0,0,0.0625,0.001631321,0,0.013333333,0,0,0,0,0,0,0,0,0,0,0.000953159,0,0,0,0,0.000395648,0.002618328,0,0.0075,0.020491803,0,0.004103967,0,0,0.021164021,0,0.00174216,0.000411417,0,0.009910803,0,0,3.37E-05,0.001083466,0,0,0.000723415,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,extension_2_1_13_1,0,0,0,0,0,0.003780718,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136166,0,0,0,0,0.00098912,0.005639476,0,0,0.008196721,0.006465517,0,0,0,0.024691358,0.008130081,0.003484321,0.006461308,0,0.008919722,0,0,0.000327865,0.01024014,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,extension_3_0_18_0,0.008,0.121495327,0.086956522,0.2,0,0.905482042,0,0,0,0.208333333,0.086460033,0,0.04,0,0,0,0,0,0,0,0,0,0.003240703,0.021105664,0,0,0,0,0.000791296,0.000805639,0,0.0125,0,0.004310345,0.01504788,0,0,0.044091711,0.00232288,0.006968641,0.002302384,0,0.014370664,0,7.52E-05,0.000219527,0.006034071,0,0,0.002893658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
